docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
uc2.ark+=13960=t88g8gj85,uc2.ark+=13960=t88g8gj85,22669,fantasy_oclc,"Lang, Andrew,",,"Bristol;J. W. Arrowsmith;London;Simpkin, Marshall & Co.;1889.",1889,1889,,,,Prince Prigio,1889,0.3976194162934257,1
uc2.ark+=13960=t79s1rx9c_1,uc2.ark+=13960=t79s1rx9c,30556,fantasy_oclc,"Morris, William,",,"Portland, Maine;Thomas B. Mosher;1900.",1900,1895,,,,Child Christopher and Goldilind the fair,1895,0.5336138353126351,1
nyp.33433034410229_2,nyp.33433034410229,81041,fantasy_oclc,"Corelli, Marie,",,London;Richard Bentley & Son;1890.,1890,1890,,English fiction,,"Ardath, the story of a dead self",1890,0.5690638836469031,1
inu.32000000659617_0,inu.32000000659617,30327,fantasy_oclc,"Sharp, William,",,"Boston;Roberts Bros.; [etc., etc.;1895.",1895,1895,,,,The mountain lovers,1895,0.8503825541751219,1
mdp.39015003852855_0,mdp.39015003852855,52549,fantasy_oclc,"MacDonald, George,",1824-1905.,London|Gollanez|1961.,1961,1868,,,UnknownGenre,"The light princess, | and other tales, being the complete fairy stories of George Macdonald. | $c: With original illus. by Arthur Hughes. Introd. by Roger Lancelyn Green.",1868,0.5140113793576777,1
mdp.39015000638729,mdp.39015000638729,48977,fantasy_loc,"Le Fanu, Joseph Sheridan,",1814-1873.,New York|Garland Pub.|1979.,1978,1880,v.1,"Fantasy fiction, English",Fiction|Bibliographies,The Purcell papers,1880,0.4873459982070113,1
uc1.32106007308551_2,uc1.32106007308551,47064,fantasy_loc,"Oliphant, (Margaret), Mrs.",1828-1897.,Edinburgh|Scottish Academic|1985.,1985,1898,,"Fantasy fiction, English",Fiction,Selected short stories of the supernatural,1898,0.6903620912174936,1
nyp.33433074939723_0,nyp.33433074939723,38584,fantasy_loc,"Besant, Walter,",,New York;Harper;1888.,1888,1888,,"Fantasy fiction, English",,The inner house,1888,0.5266445196159713,1
uva.x000885514_1,uva.x000885514,37492,sf_bailey|fantasy_oclc,"Bierce, Ambrose,",,Washington;The Neale Publishing Company;1903.,1903,1893,,,,Can such things be?,1893,0.7517376125627903,1
uc2.ark+=13960=t17m0k93z_1,uc2.ark+=13960=t17m0k93z,40748,fantasy_oclc,"MacDonald, George,",,Boston;Loring;185-?,1850,1858,,,,Phantastes: A faerie romance for men and women,1858,0.7768226439200058,1
nyp.33433074939723_1,nyp.33433074939723,38497,fantasy_loc,"Besant, Walter,",,New York;Harper;1888.,1888,1888,,"Fantasy fiction, English",,The inner house,1888,0.6095289770638599,1
uc1.$b807329_1,uc1.$b807329,55921,fantasy_oclc,"Cooper, James Fenimore,",,"Philadelphia;Carey, Lea, & Blanchard;1835.",1835,1835,,Utopias;Fiction,,The Monikins,1835,0.3278260910792192,1
mdp.39015003852855_1,mdp.39015003852855,55301,fantasy_oclc,"MacDonald, George,",1824-1905.,London|Gollanez|1961.,1961,1868,,,UnknownGenre,"The light princess, | and other tales, being the complete fairy stories of George Macdonald. | $c: With original illus. by Arthur Hughes. Introd. by Roger Lancelyn Green.",1868,0.6968146935303039,1
uc1.32106007308551_0,uc1.32106007308551,45358,fantasy_loc,"Oliphant, (Margaret), Mrs.",1828-1897.,Edinburgh|Scottish Academic|1985.,1985,1898,,"Fantasy fiction, English",Fiction,Selected short stories of the supernatural,1898,0.5209891232223449,1
uc2.ark+=13960=t79s1rx9c_0,uc2.ark+=13960=t79s1rx9c,29438,fantasy_oclc,"Morris, William,",,"Portland, Maine;Thomas B. Mosher;1900.",1900,1895,,,,Child Christopher and Goldilind the fair,1895,0.622521423506603,1
uc1.b117774_1,uc1.b117774,42952,fantasy_oclc|sf_oclc,"Verne, Jules,",,"London;S. Low, Marston, Searle & Rivington;1887.",1887,1886,,,,The clipper of the clouds,1886,0.5559923796334536,1
mdp.39015033584551,mdp.39015033584551,29090,fantasy_oclc,"Guiney, Louise Imogen,",,Boston;D. Lothrop company;c1888,1888,1888,,,,Brownies and bogles,1888,0.5842378578762504,1
uc1.32106007308551_1,uc1.32106007308551,47820,fantasy_loc,"Oliphant, (Margaret), Mrs.",1828-1897.,Edinburgh|Scottish Academic|1985.,1985,1898,,"Fantasy fiction, English",Fiction,Selected short stories of the supernatural,1898,0.35046554105262173,1
coo.31924075476956,coo.31924075476956,45629,fantasy_oclc,"Peacock, Thomas Love,",1785-1866.,Felinfach|Llanerch Publishers|1992.,1992,1822,,,Fiction,Maid Marian,1822,0.4533162531200105,1
nyp.33433074915343_0,nyp.33433074915343,55805,supernat|fantasy_oclc|sf_oclc,"Morris, William,",,"New York;London;Bombay;Longmans, Green, and Co.;1897.",1897,1897,,,,The water of the Wondrous isles,1897,0.67883318619778,1
mdp.39015063759651_1,mdp.39015063759651,52797,fantasy_oclc,"Morris, William,",,London;Reeves and Turner;1889.,1889,1889,,,,A tale of the house of the Wolfings and all the kindreds of the mark,1889,0.7359956110148514,1
nyp.33433074878319_0,nyp.33433074878319,62256,fantasy_loc,"Le Queux, William,",,New York;F.A. Stokes.;c1895.,1895,1895,,"Fantasy fiction, English",,Zoraida,1895,0.7934005910586523,1
uva.x000885514_0,uva.x000885514,39880,sf_bailey|fantasy_oclc,"Bierce, Ambrose,",,Washington;The Neale Publishing Company;1903.,1903,1893,,,,Can such things be?,1893,0.7203966392143437,1
uc1.l0063361513,uc1.l0063361513,36236,fantasy_oclc,"Bangs, John Kendrick,",,"New York;London;Harper & brothers;1900, c1899.",1899,1899,,,,The enchanted typewriter,1899,0.32954865364174313,1
uc2.ark+=13960=t17m0k93z_0,uc2.ark+=13960=t17m0k93z,42062,fantasy_oclc,"MacDonald, George,",,Boston;Loring;185-?,1850,1858,,,,Phantastes: A faerie romance for men and women,1858,0.758757844951291,1
uc2.ark+=13960=t2j67fg4m_1,uc2.ark+=13960=t2j67fg4m,39933,fantasy_oclc,"Griffith, George Chetwynd.",,London;F. V. White;1897.,1897,1897,,,,The romance of Golden Star,1897,0.6633728955976967,1
mdp.39015000638554,mdp.39015000638554,48243,fantasy_loc,"Le Fanu, Joseph Sheridan,",1814-1873.,New York|Garland Pub.|1979.,1978,1880,v.3,"Fantasy fiction, English",Fiction|Bibliographies,The Purcell papers,1880,0.33248466948959243,1
inu.32000000659617_1,inu.32000000659617,35057,fantasy_oclc,"Sharp, William,",,"Boston;Roberts Bros.; [etc., etc.;1895.",1895,1895,,,,The mountain lovers,1895,0.7432418550225272,1
nyp.33433074876164_0,nyp.33433074876164,37811,fantasy_oclc|sf_oclc,"Machen, Arthur,",,London;J. Lane;Boston;Roberts bros.;1895.,1895,1895,,,,The three impostors;,1895,0.6786818770386076,1
uc1.$b807329_0,uc1.$b807329,56487,fantasy_oclc,"Cooper, James Fenimore,",,"Philadelphia;Carey, Lea, & Blanchard;1835.",1835,1835,,Utopias;Fiction,,The Monikins,1835,0.2938188523971379,1
uc2.ark+=13960=t9474806n_0,uc2.ark+=13960=t9474806n,33022,fantasy_oclc,"Van der Naillen, A.",,San Francisco;W. Doxey;1896 [c1895,1896,1896,,,,In the sanctuary,1896,0.6213664905536702,1
nyp.33433081838777_1,nyp.33433081838777,52291,random,"Steere, Edward,",,London;Society for Promoting Christian Knowledge;1889,1889,1889,,"Swahili language;Tales, Swahili;Texts",,"Swahili tales, as told by natives of Zanzibar",1889,0.46532253549451424,0
uc1.b4105394_1,uc1.b4105394,86721,random,"Scott, Michael,",,Paris;Baudry's European Library;1836.,1836,1836,,,,The cruise of the Midge,1836,0.5542300865800064,0
uc2.ark+=13960=t3cz33528_2,uc2.ark+=13960=t3cz33528,59181,random,"Cooper, James Fenimore,",,New York;and London;G. P. Putnam's sons;1896.,1896,1849,v.20,,,The works of James Fenimore Cooper,1849,0.47541557081560154,0
uiuo.ark+=13960=t2697r439_0,uiuo.ark+=13960=t2697r439,31523,random,"Maitland, Edward,",,London;Richard Bentley and Son;1873.,1873,1873,v.2,Utopias;Fiction,,By and by,1873,0.3696851838070459,0
uc1.b250098_0,uc1.b250098,30216,random,"Lockhart, J. G.",,Edinburgh;Printed for W. Blackwood;1821.,1821,1821,v. 3,,,Valerius,1821,0.5434375079140409,0
uiuo.ark+=13960=t51g1bt8f,uiuo.ark+=13960=t51g1bt8f,34356,random,"Spender, Lily,",,London;Hutchinson & Co.;1892.,1892,1892,v.3,,,A Waking,1892,0.41884884369955755,0
uiuo.ark+=13960=t2697hc03_0,uiuo.ark+=13960=t2697hc03,30887,random,"Edmonds,",,London;Remington;1888.,1888,1888,v.1,,,"Mary Myles, a study",1888,0.36453145413253457,0
uc2.ark+=13960=t4jm29r88_1,uc2.ark+=13960=t4jm29r88,40679,random,"Oliphant,",,London;Hurst and Blackett;1883,1883,1883,v.2,,,It was a lover and his lass,1883,0.24870428074967527,0
nyp.33433074870902_1,nyp.33433074870902,43085,random,"Hocking, Silas K.",,London [etc.;F. Warne and Co.;1890.,1890,1890,,English fiction,,Her Benny,1890,0.29253869990531906,0
uc2.ark+=13960=t8v98249v,uc2.ark+=13960=t8v98249v,52442,random,"Townsend, Virginia Frances,",,Boston;Lee and Shepard;1874.,1874,1874,,,,Only Girls,1874,0.5145692501389816,0
uc1.32106006504143_1,uc1.32106006504143,59533,random,"Eliot, George,",,Edinburgh;W. Blackwood;1884?,1884,1879,v.2,,,Works,1879,0.2356861067049133,0
mdp.39076005029983_1,mdp.39076005029983,51480,random,"Trollope, Anthony,",,Philadelphia;Gebbie;1900-1902.,1900,1877,v.1,,,The writings of Anthony Trollope,1877,0.2756315717660093,0
uc2.ark+=13960=t3cz33528_1,uc2.ark+=13960=t3cz33528,59896,random,"Cooper, James Fenimore,",,New York;and London;G. P. Putnam's sons;1896.,1896,1849,v.20,,,The works of James Fenimore Cooper,1849,0.4910651237582498,0
uc2.ark+=13960=t5s75b83s_0,uc2.ark+=13960=t5s75b83s,53887,random,"Ainsworth, William Harrison,",,London;New York;Routledge;1880.,1880,1863,,,,"Cardinal Pole; or, The days of Philip and Mary",1863,0.4441416098944313,0
uiuo.ark+=13960=t66403g7k,uiuo.ark+=13960=t66403g7k,56651,random,"Deccan, Hilary.",,London;Hurst and Blackett;1892.,1892,1892,v.3,,,Light in the offing,1892,0.5587249302043876,0
uc1.b601407_0,uc1.b601407,32532,random,"Korolenko, Vladimir Galaktionovich,",,New York;T. Y. Crowell & co.;c1887,1887,1887,,,,The vagrant and other tales,1887,0.5888196782348409,0
nyp.33433081838777_0,nyp.33433081838777,55082,random,"Steere, Edward,",,London;Society for Promoting Christian Knowledge;1889,1889,1889,,"Swahili language;Tales, Swahili;Texts",,"Swahili tales, as told by natives of Zanzibar",1889,0.41390372526949887,0
nyp.33433075742837_0,nyp.33433075742837,53126,random,"Scott, Walter,",,New-York;Printed for J. & J. Harper;1829.,1829,1829,v. 1,English fiction;Scottish authors,,"Anne of Geierstein, or, The maiden of the mist",1829,0.47054550753260194,0
uc1.b250098_1,uc1.b250098,30847,random,"Lockhart, J. G.",,Edinburgh;Printed for W. Blackwood;1821.,1821,1821,v. 3,,,Valerius,1821,0.6192028224765798,0
hvd.hxg8pp_2,hvd.hxg8pp,51769,random,,,London;Printed by W. Flint for R. Evans;1815.,1815,1815,,Allegories,,"The female pilgrim, or, The travels of Hephzibah",1815,0.3131067934494782,0
nyp.33433004008573_0,nyp.33433004008573,44688,random,"Dorsey, Ella Loraine.",,New York;Cincinnati [etc.;Benziger Brothers;1897.,1897,1897,,,,The taming of Polly,1897,0.4690985066562045,0
uc1.b4456972_1,uc1.b4456972,107003,random,"Dickens, Charles,",,"Chicago;New York;Belford, Clarke;between 1883 and 1892",1883,1841,v.2,,,Dickens' works,1841,0.35221211812294173,0
nyp.33433076078918_2,nyp.33433076078918,65869,random,"Scott, Walter,",,"London;Bradbury, Agnew;1877.",1877,1816,v. 3 (Antiquary),,,"The handy volume ""Waverly""",1816,0.3079940991353232,0
uc1.b308305_1,uc1.b308305,32428,random,"Munroe, Kirk,",,New York;Harper & Brothers;1888.,1888,1888,,,,Derrick Sterling;,1888,0.47334583158987176,0
nyp.33433074938766_1,nyp.33433074938766,34193,random,"Bullock, Shan F.,",,"London;J. Bowden [etc., etc.;1898.",1898,1898,,Irish fiction,,The charmer;,1898,0.38360141489761274,0
uc1.b4678991_0,uc1.b4678991,181828,random,"Hardy, Thomas,",,London;Isbister;1880.,1880,1880,,,,The trumpet major,1880,0.450415203001556,0
uc1.b4456972_2,uc1.b4456972,105517,random,"Dickens, Charles,",,"Chicago;New York;Belford, Clarke;between 1883 and 1892",1883,1841,v.2,,,Dickens' works,1841,0.3499277035738508,0
uc1.b3327243_2,uc1.b3327243,85785,random,"Wood, Henry,",,London;R. Bentley;1877-1882.,1877,1877,v. 18,,,Mrs. Wood's novels,1877,0.2818330827840316,0
nyp.33433004008573_1,nyp.33433004008573,46415,random,"Dorsey, Ella Loraine.",,New York;Cincinnati [etc.;Benziger Brothers;1897.,1897,1897,,,,The taming of Polly,1897,0.39324595492398484,0
nyp.33433075742837_1,nyp.33433075742837,53777,random,"Scott, Walter,",,New-York;Printed for J. & J. Harper;1829.,1829,1829,v. 1,English fiction;Scottish authors,,"Anne of Geierstein, or, The maiden of the mist",1829,0.4079463932661129,0
uiuo.ark+=13960=t4wh2zx6g,uiuo.ark+=13960=t4wh2zx6g,55015,random,"Hake, Thomas St. E.",,London;Hurst and Blackett;1886.,1886,1886,v.2,,,In letters of gold,1886,0.5606309831318088,0
uc1.b3322521_0,uc1.b3322521,32567,random,"Gladstone, Alfred.",,London;T. Cautley Newby;1863.,1863,1863,v. 1,,,The man of the hour,1863,0.25157894195913383,0
uc2.ark+=13960=t9q23t734,uc2.ark+=13960=t9q23t734,58466,random,"Grant, James,",,London;Bentley;1881.,1881,1881,v.003,,,The Cameronians,1881,0.5645194511247962,0
uc2.ark+=13960=t3cz33528_0,uc2.ark+=13960=t3cz33528,60651,random,"Cooper, James Fenimore,",,New York;and London;G. P. Putnam's sons;1896.,1896,1849,v.20,,,The works of James Fenimore Cooper,1849,0.4590301213620994,0
nyp.33433074938436_0,nyp.33433074938436,48666,random,"Bury, Charlotte Campbell,",,Philadelphia;E.L. Carey and A. Hart;1838.,1838,1838,v. 2,,,Ellen Glanville,1838,0.15659491905182457,0
wu.89098860778_2,wu.89098860778,62692,random,"King, Katharine",,Boston;J. R. Osgood;1872.,1872,1872,,,,Ethel Mildmay's follies,1872,0.44407542347875817,0
njp.32101064912353_1,njp.32101064912353,50600,random,"Russell, William Clark,",,London;Chatto & Windus;1896.,1896,1896,v. 2,,,The tale of the ten,1896,0.6781679134247862,0
nyp.33433074851910,nyp.33433074851910,44335,random,"Cable, George Washington,",,New York;C. Scribner's sons;1899.,1899,1899,,,,Strong hearts,1899,0.5997424524499649,0
njp.32101068153392_1,njp.32101068153392,68003,random,"Kingsley, Charles,",,"London;Macmillan and co., limited;New York;The Macmillan company;1901-03",1901,1870,vol. 14,,,The life and works of Charles Kingsley,1870,0.3610289684023766,0
uiuo.ark+=13960=t6f19hx11_1,uiuo.ark+=13960=t6f19hx11,41916,random,"Oliphant,",,London;Macmillan;1883.,1883,1873,v.3,,,Hester,1873,0.25415160949549725,0
mdp.39015005603967_0,mdp.39015005603967,43421,random,"Brooks, Byron Alden,",,"Boston, Mass.;Arena publishing company;1893.",1893,1893,,,,Earth revisited,1893,0.5713048930461505,0
mdp.39015063561917_0,mdp.39015063561917,113774,random,"Lytton, Edward Bulwer Lytton,",,"New York;Lovell, Coryell & company;189-?",1890,1848,v.5,,,The complete works of Edward Bulwer Lytton (Lord Lytton),1848,0.4712274030744222,0
uc2.ark+=13960=t8sb40745_1,uc2.ark+=13960=t8sb40745,54117,random,"Lytton, Edward Bulwer Lytton,",,Edinburgh;London;W. Blackwood and Sons;1859-1874.,1859,1859,v.11,,,Novels of Sir Edward Bulwer Lytton,1859,0.4778321160174734,0
uc1.l0065065831_0,uc1.l0065065831,32776,random,"Towle, George M.",,New York;T. Nelson;1891.,1891,1891,,"Gama, Vasco da;1469-1524;Voyages and travels",,Vasco da Gama,1891,0.49293725011584244,0
mdp.39015063561917_1,mdp.39015063561917,116538,random,"Lytton, Edward Bulwer Lytton,",,"New York;Lovell, Coryell & company;189-?",1890,1848,v.5,,,The complete works of Edward Bulwer Lytton (Lord Lytton),1848,0.48913926232528293,0
njp.32101063877326_1,njp.32101063877326,33475,random,Moira.,,London;Remington;1884.,1884,1884,v. 1,,,Philip Graham,1884,0.305742599459185,0
uc2.ark+=13960=t2z321j88_0,uc2.ark+=13960=t2z321j88,40418,random,"Blackmore, R. D.",,n. p. 1887,1887,1887,v.2,,,Springhaven,1887,0.26249811181643556,0
nyp.33433076078918_1,nyp.33433076078918,65737,random,"Scott, Walter,",,"London;Bradbury, Agnew;1877.",1877,1816,v. 3 (Antiquary),,,"The handy volume ""Waverly""",1816,0.36549894239247305,0
mdp.39076005029983_0,mdp.39076005029983,47649,random,"Trollope, Anthony,",,Philadelphia;Gebbie;1900-1902.,1900,1877,v.1,,,The writings of Anthony Trollope,1877,0.3577898138804319,0
uc2.ark+=13960=t2z321j88_1,uc2.ark+=13960=t2z321j88,40800,random,"Blackmore, R. D.",,n. p. 1887,1887,1887,v.2,,,Springhaven,1887,0.23648067426695799,0
njp.32101068581915_2,njp.32101068581915,98829,random,"Cooper, James Fenimore,",,"London;R. Bentley;etc., etc.] 1852.",1852,1852,,,,"Homeward bound; or, The chase",1852,0.2971558058663816,0
nyp.33433075764377_1,nyp.33433075764377,56632,random,"Warriner, Edward A.",,Boston;Roberts Brothers;1875.,1875,1875,,,,Victor La Tourette,1875,0.36337913901825214,0
