docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
coo.31924013480383,coo.31924013480383,44548,mudiesoccult,"Hawker, Mary Elizabeth",,,1891,1891,,,,Cecilia de Noel,1891,0.975892459075811,1
njp.32101013458979_1,njp.32101013458979,52834,mudiesoccult,"Buchan, John",,,1902,1902,,,,"The Watcher by the Threshold, and Other Tales",1902,0.304074399299757,1
hvd.32044051727949_2,hvd.32044051727949,51633,mudiesoccult,"Oliphant, Margaret",,,1889,1889,,,,Stories of the Seen and the Unseen,1889,0.9098962404819292,1
uc1.$b111929_2,uc1.$b111929,57957,mudiesoccult,"Crawford, F. Marion",,,1901,1896,,,,Taquisara,1896,0.588670360144521,1
umn.319510021847652_0,umn.319510021847652,58309,mudiesoccult,"Guthrie, Thomas Anstey",,,1881,1881,,,,Vice Versa,1881,0.5780476398152562,1
coo.31924064996857_1,coo.31924064996857,50479,mudiesoccult,"Stoker, Bram",,,1902,1902,,,,The Mystery of the Sea,1902,0.34177497721272626,1
nyp.33433034410229_2,nyp.33433034410229,81041,mudiesoccult|fantasy_oclc,"Corelli, Marie",,London;Richard Bentley & Son;1890.,1890,1890,,English fiction,,"Ardath, the story of a dead self",1890,0.9615373646732672,1
umn.31951002002960x_0,umn.31951002002960x,54437,mudiesoccult,"Shiel, M. P",,,1901,1901,,,,The Purple Cloud,1901,0.6568111963130919,1
nyp.33433075766067_1,nyp.33433075766067,62006,mudiesoccult,"Peek, Hedley",,,1897,1897,,,,The Chariot of the Flesh,1897,0.9507142909551743,1
hvd.32044051727949_0,hvd.32044051727949,52045,mudiesoccult,"Oliphant, Margaret",,,1889,1889,,,,Stories of the Seen and the Unseen,1889,0.852478290815089,1
njp.32101068584166_0,njp.32101068584166,60181,mudiesoccult,"Lytton, Edward Bulwer-Lytton",,,1888,1847,,,,Zanoni,1847,0.6803822204287143,1
nyp.33433075766067_0,nyp.33433075766067,55214,mudiesoccult,"Peek, Hedley",,,1897,1897,,,,The Chariot of the Flesh,1897,0.9738175267271969,1
umn.319510024599385,umn.319510024599385,55699,mudiesoccult,"Platt, James",,,1894,1894,,,,Tales of the Supernatural: Six Romantic Stories,1894,0.6976778994428705,1
uiug.30112052941439_0,uiug.30112052941439,57805,mudiesoccult,"Moore, F. Frankfort",,,1904,1904,,,,The Original Woman,1904,0.7653236631600532,1
coo.31924012972422_0,coo.31924012972422,41243,mudiesoccult,"Conrad, Joseph",,,1901,1901,,,,The Inheritors: An Extravagant Story,1901,0.9057132430015804,1
nyp.33433076068976_1,nyp.33433076068976,66030,mudiesoccult,"Garland, Hamlin",,,1905,1905,,,,The Tyranny of the Dark,1905,0.7182684425230534,1
mdp.39015030019023_0,mdp.39015030019023,44517,mudiesoccult,"Breton, Frederic",,,1897,1897,,,,The Black Mass: A Contemporary Romance,1897,0.7601629937204276,1
uc1.b3327441_2,uc1.b3327441,57220,mudiesoccult,"Braddon, M. E",,,1903,1903,,,,The Conflict,1903,0.8078893563458347,1
uc1.b3327441_0,uc1.b3327441,56581,mudiesoccult,"Braddon, M. E",,,1903,1903,,,,The Conflict,1903,0.7934320574969513,1
uc1.32106014427691_2,uc1.32106014427691,55506,mudiesoccult|sf_bailey,"Holmes, Oliver Wendell",,New York;Grosset and Dunlap;1883.,1883,1861,,,,Elsie Venner;,1861,0.5259142681046184,1
coo.31924064996857_0,coo.31924064996857,43550,mudiesoccult,"Stoker, Bram",,,1902,1902,,,,The Mystery of the Sea,1902,0.4288613982095345,1
nyp.33433034410229_0,nyp.33433034410229,81881,mudiesoccult|fantasy_oclc,"Corelli, Marie",,London;Richard Bentley & Son;1890.,1890,1890,,English fiction,,"Ardath, the story of a dead self",1890,0.7658316776247273,1
osu.32435051412096,osu.32435051412096,35394,mudiesoccult,"Buchanan, Robert",,,1890,1890,,,,The Moment After: A Tale of the Unseen,1890,0.915077296270243,1
uiug.30112052941439_1,uiug.30112052941439,55989,mudiesoccult,"Moore, F. Frankfort",,,1904,1904,,,,The Original Woman,1904,0.823708549334698,1
hvd.hwimlp_0,hvd.hwimlp,56006,mudiesoccult,"Benson, Edward Frederic",,,1905,1905,,,,The Image in the Sand,1905,0.9233023084985953,1
uc1.32106014427691_1,uc1.32106014427691,58239,mudiesoccult|sf_bailey,"Holmes, Oliver Wendell",,New York;Grosset and Dunlap;1883.,1883,1861,,,,Elsie Venner;,1861,0.7895736106087056,1
uc1.b3578787,uc1.b3578787,50818,mudiesoccult,"Howells, William Dean",,,1903,1903,,,,Questionable Shapes,1903,0.9416312041025783,1
coo.31924013343763_1,coo.31924013343763,56045,mudiesoccult,"Du Maurier, George",,,1892,1892,,,,Peter Ibbetson,1892,0.9509152068623549,1
hvd.32044051727949_1,hvd.32044051727949,51675,mudiesoccult,"Oliphant, Margaret",,,1889,1889,,,,Stories of the Seen and the Unseen,1889,0.9315845176028644,1
mdp.39015030019023_1,mdp.39015030019023,43866,mudiesoccult,"Breton, Frederic",,,1897,1897,,,,The Black Mass: A Contemporary Romance,1897,0.7737315325438101,1
hvd.32044012941290_1,hvd.32044012941290,39050,mudiesoccult,"Malet, Lucas",,,1900,1900,,,,The Gateless Barrier,1900,0.5670563328469679,1
coo.31924013573070,coo.31924013573070,48235,mudiesoccult,"Wood, Ellen",,,1876,1876,,,,Adam Grainger,1876,0.5127462376472817,1
nyp.33433076068976_0,nyp.33433076068976,63027,mudiesoccult,"Garland, Hamlin",,,1905,1905,,,,The Tyranny of the Dark,1905,0.6721468815976488,1
njp.32101013458979_0,njp.32101013458979,39780,mudiesoccult,"Buchan, John",,,1902,1902,,,,"The Watcher by the Threshold, and Other Tales",1902,0.7986335085948609,1
uc1.32106014427691_0,uc1.32106014427691,55487,mudiesoccult|sf_bailey,"Holmes, Oliver Wendell",,New York;Grosset and Dunlap;1883.,1883,1861,,,,Elsie Venner;,1861,0.2908681908027353,1
njp.32101068584166_1,njp.32101068584166,59170,mudiesoccult,"Lytton, Edward Bulwer-Lytton",,,1888,1847,,,,Zanoni,1847,0.5754619040357404,1
njp.32101068584166_2,njp.32101068584166,60112,mudiesoccult,"Lytton, Edward Bulwer-Lytton",,,1888,1847,,,,Zanoni,1847,0.4109801853180844,1
nyp.33433074855424_1,nyp.33433074855424,34781,mudiesoccult,"Gallon, Tom",,,1901,1901,,,,The Man Who Knew Better,1901,0.5972683789710455,1
hvd.hwimlp_1,hvd.hwimlp,55370,mudiesoccult,"Benson, Edward Frederic",,,1905,1905,,,,The Image in the Sand,1905,0.9563322082907147,1
uc1.31175000633050_0,uc1.31175000633050,48201,mudiesoccult,"Baring-Gould, S",,,1904,1904,,,,A Book of Ghosts,1904,0.43594819582610267,1
coo.31924012972422_1,coo.31924012972422,50238,mudiesoccult,"Conrad, Joseph",,,1901,1901,,,,The Inheritors: An Extravagant Story,1901,0.9819147670392407,1
nyp.33433074855424_0,nyp.33433074855424,32676,mudiesoccult,"Gallon, Tom",,,1901,1901,,,,The Man Who Knew Better,1901,0.42172645766813066,1
nyp.33433034410229_1,nyp.33433034410229,83038,mudiesoccult|fantasy_oclc,"Corelli, Marie",,London;Richard Bentley & Son;1890.,1890,1890,,English fiction,,"Ardath, the story of a dead self",1890,0.761416779244364,1
hvd.hwimlp_2,hvd.hwimlp,55435,mudiesoccult,"Benson, Edward Frederic",,,1905,1905,,,,The Image in the Sand,1905,0.9503866489701376,1
coo.31924013343763_0,coo.31924013343763,54996,mudiesoccult,"Du Maurier, George",,,1892,1892,,,,Peter Ibbetson,1892,0.8939210912774799,1
uc1.b3327441_1,uc1.b3327441,58807,mudiesoccult,"Braddon, M. E",,,1903,1903,,,,The Conflict,1903,0.7975827143630145,1
hvd.32044012941290_0,hvd.32044012941290,37853,mudiesoccult,"Malet, Lucas",,,1900,1900,,,,The Gateless Barrier,1900,0.5377591801639989,1
inu.32000006175071,inu.32000006175071,20689,mudiesoccult,"Doyle, Arthur Conan",,,1894,1894,,,,The Parasite,1894,0.9926645683832018,1
umn.31951002002960x_1,umn.31951002002960x,56402,mudiesoccult,"Shiel, M. P",,,1901,1901,,,,The Purple Cloud,1901,0.6448346060281298,1
uc1.31175000633050_2,uc1.31175000633050,49044,mudiesoccult,"Baring-Gould, S",,,1904,1904,,,,A Book of Ghosts,1904,0.2586611387051109,1
hvd.hw34d8_0,hvd.hw34d8,45492,mudiesoccult,"Le Queux, William",,,1899,1899,,,,The Bond of Black,1899,0.6863343422194934,1
hvd.hw34d8_1,hvd.hw34d8,44929,mudiesoccult,"Le Queux, William",,,1899,1899,,,,The Bond of Black,1899,0.6879019578577192,1
umn.319510021847652_1,umn.319510021847652,60991,mudiesoccult,"Guthrie, Thomas Anstey",,,1881,1881,,,,Vice Versa,1881,0.5812373799024443,1
nyp.33433074946165_0,nyp.33433074946165,53780,mudiesoccult,"Allonby, Edith",,,1903,1903,,,,Jewel Sowers,1903,0.7399286550592408,1
uc2.ark+=13960=t3st7fp5f_1,uc2.ark+=13960=t3st7fp5f,50933,random,"Munday, John William",,Chicago;McClurg;1891.,1891,1891,,,,The Spanish galleon,1891,0.47652413636618046,0
nyp.33433076023112_0,nyp.33433076023112,31551,random,"Nicolls, William Jasper",,Philadelphia;London;J.B. Lippincott Co.;1902.,1902,1902,,,,Graystone;,1902,0.17765509006835412,0
nyp.33433074828249_1,nyp.33433074828249,40487,random,"Baskett, James Newton",,"New York, London;The Macmillan company;1898.",1898,1898,,,,"""At you-all's house"";",1898,0.1484038406366688,0
nyp.33433076053945_0,nyp.33433076053945,42815,random,"Rickert, Edith",,"Boston;New York;Houghton, Mifflin and company;1904.",1904,1904,,,,The reaper,1904,0.11014197163476941,0
njp.32101063582538_1,njp.32101063582538,34181,random,"Kernahan, Coulson",,"New York;Dodd, Mead and Company;1896.",1896,1896,,,,Captain Shannon,1896,0.2500366785325752,0
mdp.39015063552254,mdp.39015063552254,33527,random,"Gregg, Mary (Kirby)",,"London;Griffith and Farran, successors to Newbery and Harris;New York;E. P. Dutton and co.;1880",1880,1880,,,,The discontented children and how they were cured,1880,0.07678006957453548,0
nyp.33433074850656_1,nyp.33433074850656,47516,random,"Harte, Bret",,New York;Collier;c1892,1892,1892,,,,Colonel Starbottle's client. Flip. Found at Blazing Star,1892,0.18078750871934834,0
uc2.ark+=13960=t8sb40745_0,uc2.ark+=13960=t8sb40745,52015,random,"Lytton, Edward Bulwer Lytton",,Edinburgh;London;W. Blackwood and Sons;1859-1874.,1859,1859,v.11,,,Novels of Sir Edward Bulwer Lytton,1859,0.7953434508525814,0
uc1.b4104371,uc1.b4104371,42873,random,"Saltus, Edgar",,New York;Brentano's;1891,1891,1891,,Saint;Mary Magdalene;Fiction,,Mary Magdalen,1891,0.12782797443043992,0
njp.32101063582538_0,njp.32101063582538,32689,random,"Kernahan, Coulson",,"New York;Dodd, Mead and Company;1896.",1896,1896,,,,Captain Shannon,1896,0.4556550960352097,0
uiuo.ark+=13960=t4wh2zx6g,uiuo.ark+=13960=t4wh2zx6g,55015,random,"Hake, Thomas St. E",,London;Hurst and Blackett;1886.,1886,1886,v.2,,,In letters of gold,1886,0.4431599039959462,0
nyp.33433074828249_0,nyp.33433074828249,39963,random,"Baskett, James Newton",,"New York, London;The Macmillan company;1898.",1898,1898,,,,"""At you-all's house"";",1898,0.09954311573924657,0
nyp.33433004008573_1,nyp.33433004008573,46415,random,"Dorsey, Ella Loraine",,New York;Cincinnati [etc.;Benziger Brothers;1897.,1897,1897,,,,The taming of Polly,1897,0.0455186175056946,0
uiuo.ark+=13960=t66403g7k,uiuo.ark+=13960=t66403g7k,56651,random,"Deccan, Hilary",,London;Hurst and Blackett;1892.,1892,1892,v.3,,,Light in the offing,1892,0.7289765501887755,0
uc1.b3549033_0,uc1.b3549033,44195,random,"Wiggin, Kate Douglas Smith",,New York;Grosset & Dunlap;1903,1903,1903,,,,Rebecca of Sunnybrook farm,1903,0.2979060366987633,0
nyp.33433074938766_1,nyp.33433074938766,34193,random,"Bullock, Shan F",,"London;J. Bowden [etc., etc.;1898.",1898,1898,,Irish fiction,,The charmer;,1898,0.2503804830293789,0
mdp.39015000604424_0,mdp.39015000604424,68008,random,"Gissing, George",,London;Archibald Constable and Company;1904.,1904,1904,,,,Veranilda,1904,0.29823674774750825,0
uc2.ark+=13960=t9t14vh71_0,uc2.ark+=13960=t9t14vh71,54808,random,"Gunter, Archibald Clavering",,"New York;The Home Publishing company;1903, c1902",1902,1902,,,,The spy company ;,1902,0.06191124783847937,0
uc2.ark+=13960=t8hd7qw4q_0,uc2.ark+=13960=t8hd7qw4q,56224,random,"Murray, Charles Theodore",,Philadelphia;and London;J.B. Lippincott Co.;1902.,1902,1902,,,,Mlle. Fouchette,1902,0.19048233980704088,0
uc1.l0065065831_1,uc1.l0065065831,33979,random,"Towle, George M",,New York;T. Nelson;1891.,1891,1891,,"Gama, Vasco da;1469-1524;Voyages and travels",,Vasco da Gama,1891,0.017045164451405168,0
uc2.ark+=13960=t9t14vh71_1,uc2.ark+=13960=t9t14vh71,53901,random,"Gunter, Archibald Clavering",,"New York;The Home Publishing company;1903, c1902",1902,1902,,,,The spy company ;,1902,0.06919542738653664,0
nyp.33433081838777_0,nyp.33433081838777,55082,random,"Steere, Edward",,London;Society for Promoting Christian Knowledge;1889,1889,1889,,"Swahili language;Tales, Swahili;Texts",,"Swahili tales, as told by natives of Zanzibar",1889,0.1795517752826961,0
uc2.ark+=13960=t8qb9vv8s_0,uc2.ark+=13960=t8qb9vv8s,45247,random,"James, Henry",,New York;The Macmillan Company;1896.,1896,1896,,,,The other house,1896,0.22956775418699046,0
uc2.ark+=13960=t9q23t734,uc2.ark+=13960=t9q23t734,58466,random,"Grant, James",,London;Bentley;1881.,1881,1881,v.003,,,The Cameronians,1881,0.31614383104944477,0
uc2.ark+=13960=t8hd7qw4q_1,uc2.ark+=13960=t8hd7qw4q,58033,random,"Murray, Charles Theodore",,Philadelphia;and London;J.B. Lippincott Co.;1902.,1902,1902,,,,Mlle. Fouchette,1902,0.2429337975758811,0
uc2.ark+=13960=t7tm73f8z_0,uc2.ark+=13960=t7tm73f8z,38875,random,"Optic, Oliver",,Boston;Lee and Shepard;c1890.,1890,1890,,"Civil War, 1861-1865;History;United States;Juvenile fiction",,On the blockade,1890,0.21703456853772454,0
uc2.ark+=13960=t3319t73t_0,uc2.ark+=13960=t3319t73t,46442,random,"Howells, William Dean",,New York;London;Harper & brothers;1901.,1901,1901,,,,A pair of patient lovers,1901,0.6492137176098012,0
nyp.33433004008573_0,nyp.33433004008573,44688,random,"Dorsey, Ella Loraine",,New York;Cincinnati [etc.;Benziger Brothers;1897.,1897,1897,,,,The taming of Polly,1897,0.05428270028598323,0
nnc1.cu11651695_0,nnc1.cu11651695,37543,random,"Harte, Bret",,New York;Sully and Kleinteich;c1889-1903,1889,1889,v.12,,,Stories and tales,1889,0.20254898941506114,0
uc2.ark+=13960=t5s758j22_0,uc2.ark+=13960=t5s758j22,37418,random,"Lytton, Edward Bulwer Lytton",,London;R. Bentley;1848.,1848,1848,v.002,"History;1022?-1066;King of England;Edward, the Confessor, 1042-1066;Great Britain;I;Harold;William;1027 or 8-1087;Fiction",,"Harold, the last of the Saxon kings;",1848,0.2722531877518008,0
uc2.ark+=13960=t8qb9vv8s_1,uc2.ark+=13960=t8qb9vv8s,45626,random,"James, Henry",,New York;The Macmillan Company;1896.,1896,1896,,,,The other house,1896,0.23484834797732354,0
uc1.$b809234_2,uc1.$b809234,55234,random,"Holley, Marietta",,New York;Funk & Wagnalls Co.;1893.,1893,1893,,,,Samantha at the World's Fair,1893,0.17848635455582065,0
nyp.33433076053945_1,nyp.33433076053945,42277,random,"Rickert, Edith",,"Boston;New York;Houghton, Mifflin and company;1904.",1904,1904,,,,The reaper,1904,0.2804936566662632,0
nyp.33433075753743_0,nyp.33433075753743,61304,random,"Sturgis, Julian",,New York;Scribner;1901.,1901,1901,,English fiction,,Stephen Calinari,1901,0.33663659370448307,0
uc1.32106000737244_1,uc1.32106000737244,63871,random,"Voth, H. R",,Chicago;1905.,1905,1905,v.8,Legends;Hopi Indians,,The traditions of the Hopi,1905,0.12731701141022495,0
njp.32101064912353_1,njp.32101064912353,50600,random,"Russell, William Clark",,London;Chatto & Windus;1896.,1896,1896,v. 2,,,The tale of the ten,1896,0.11295750934023337,0
uc1.b3549033_1,uc1.b3549033,44567,random,"Wiggin, Kate Douglas Smith",,New York;Grosset & Dunlap;1903,1903,1903,,,,Rebecca of Sunnybrook farm,1903,0.46699947813135584,0
uc2.ark+=13960=t3707xt49_0,uc2.ark+=13960=t3707xt49,41255,random,"Tilford, Tilden",,New York;D. Appleton and Company;1903.,1903,1903,,,,Butternut Jones,1903,0.04731008881665873,0
uc2.ark+=13960=t5s75b83s_1,uc2.ark+=13960=t5s75b83s,51590,random,"Ainsworth, William Harrison",,London;New York;Routledge;1880.,1880,1863,,,,"Cardinal Pole; or, The days of Philip and Mary",1863,0.1568234717093362,0
nyp.33433076023112_1,nyp.33433076023112,32821,random,"Nicolls, William Jasper",,Philadelphia;London;J.B. Lippincott Co.;1902.,1902,1902,,,,Graystone;,1902,0.2820441508082256,0
nyp.33433074870902_0,nyp.33433074870902,37059,random,"Hocking, Silas K",,London [etc.;F. Warne and Co.;1890.,1890,1890,,English fiction,,Her Benny,1890,0.09141185933569089,0
uc2.ark+=13960=t7tm73f8z_1,uc2.ark+=13960=t7tm73f8z,39701,random,"Optic, Oliver",,Boston;Lee and Shepard;c1890.,1890,1890,,"Civil War, 1861-1865;History;United States;Juvenile fiction",,On the blockade,1890,0.0407506267203575,0
nnc1.1002220970,nnc1.1002220970,58766,random,"Shelton, W. H",,New York;A. S. Barnes & company;1904.,1904,1904,,,,The three prisoners,1904,0.017862222231278896,0
uc1.32106000737244_0,uc1.32106000737244,59626,random,"Voth, H. R",,Chicago;1905.,1905,1905,v.8,Legends;Hopi Indians,,The traditions of the Hopi,1905,0.09845622877984953,0
uc2.ark+=13960=t5s75b83s_0,uc2.ark+=13960=t5s75b83s,53887,random,"Ainsworth, William Harrison",,London;New York;Routledge;1880.,1880,1863,,,,"Cardinal Pole; or, The days of Philip and Mary",1863,0.056991354941113584,0
uc2.ark+=13960=t74t6j07h_1,uc2.ark+=13960=t74t6j07h,59040,random,"Cullum, Ridgwell",,New York;A.L. Burt;1903,1903,1903,,,,The story of the Foss River ranch,1903,0.1868904348924065,0
nyp.33433074850656_0,nyp.33433074850656,51250,random,"Harte, Bret",,New York;Collier;c1892,1892,1892,,,,Colonel Starbottle's client. Flip. Found at Blazing Star,1892,0.15554853812107683,0
nyp.33433081838777_1,nyp.33433081838777,52291,random,"Steere, Edward",,London;Society for Promoting Christian Knowledge;1889,1889,1889,,"Swahili language;Tales, Swahili;Texts",,"Swahili tales, as told by natives of Zanzibar",1889,0.15717194801278744,0
nyp.33433074938766_0,nyp.33433074938766,31629,random,"Bullock, Shan F",,"London;J. Bowden [etc., etc.;1898.",1898,1898,,Irish fiction,,The charmer;,1898,0.06751937489788155,0
inu.32000000656480_1,inu.32000000656480,53598,random,"Sims, George R",,London;Chatto & Windus;1900.,1900,1900,,,,Without the limelight;,1900,0.29553644722563677,0
njp.32101067523173_1,njp.32101067523173,36358,random,"Fabre, Ferdinand",,New York;J. B. Ford & company;1875.,1875,1875,,,,The abbé Tigrane,1875,0.18977503877039703,0
mdp.39015015358206_1,mdp.39015015358206,80634,random,"Benson, Robert Hugh",,London;Isbister & co.;1904.,1904,1904,,,,By what authority?,1904,0.45011473558919496,0
uc2.ark+=13960=t1ng4vx0r_0,uc2.ark+=13960=t1ng4vx0r,44485,random,"Merriman, Henry Seton",,"London;Smith, Elder;1901.",1901,1901,,,,The velvet glove,1901,0.19720510207501493,0
uc2.ark+=13960=t8sb40745_1,uc2.ark+=13960=t8sb40745,54117,random,"Lytton, Edward Bulwer Lytton",,Edinburgh;London;W. Blackwood and Sons;1859-1874.,1859,1859,v.11,,,Novels of Sir Edward Bulwer Lytton,1859,0.851876352196447,0
mdp.39015063561917_1,mdp.39015063561917,116538,random,"Lytton, Edward Bulwer Lytton",,"New York;Lovell, Coryell & company;189-?",1890,1848,v.5,,,The complete works of Edward Bulwer Lytton (Lord Lytton),1848,0.7576037325864423,0
uc2.ark+=13960=t5s758j22_1,uc2.ark+=13960=t5s758j22,37704,random,"Lytton, Edward Bulwer Lytton",,London;R. Bentley;1848.,1848,1848,v.002,"History;1022?-1066;King of England;Edward, the Confessor, 1042-1066;Great Britain;I;Harold;William;1027 or 8-1087;Fiction",,"Harold, the last of the Saxon kings;",1848,0.4803775997472999,0
nyp.33433076091259_2,nyp.33433076091259,50330,random,"Fraser, Hugh",,Philadelphia;Lippincott;1901.,1901,1901,,,,A little grey sheep,1901,0.7016065700858979,0
uc1.32106000737244_2,uc1.32106000737244,60780,random,"Voth, H. R",,Chicago;1905.,1905,1905,v.8,Legends;Hopi Indians,,The traditions of the Hopi,1905,0.12074766043033026,0
mdp.39015000604424_1,mdp.39015000604424,69821,random,"Gissing, George",,London;Archibald Constable and Company;1904.,1904,1904,,,,Veranilda,1904,0.4068470638369006,0
uc2.ark+=13960=t1ng4vx0r_1,uc2.ark+=13960=t1ng4vx0r,46053,random,"Merriman, Henry Seton",,"London;Smith, Elder;1901.",1901,1901,,,,The velvet glove,1901,0.23001555564751186,0
uc2.ark+=13960=t3319t73t_1,uc2.ark+=13960=t3319t73t,48001,random,"Howells, William Dean",,New York;London;Harper & brothers;1901.,1901,1901,,,,A pair of patient lovers,1901,0.8173678250096841,0
uc2.ark+=13960=t3st7fp5f_0,uc2.ark+=13960=t3st7fp5f,51865,random,"Munday, John William",,Chicago;McClurg;1891.,1891,1891,,,,The Spanish galleon,1891,0.48024900338539833,0
mdp.39015015358206_0,mdp.39015015358206,81278,random,"Benson, Robert Hugh",,London;Isbister & co.;1904.,1904,1904,,,,By what authority?,1904,0.28704512103342944,0
nyp.33433068260151_0,nyp.33433068260151,29064,random,"Morris, Harrison S",,Philadelphia;J.B. Lippincott company;1892.,1892,1892,v. 2,Christmas stories;Christmas poetry,,In the yule-log glow,1892,0.38544739009200957,0
uc2.ark+=13960=t74t6j07h_0,uc2.ark+=13960=t74t6j07h,59185,random,"Cullum, Ridgwell",,New York;A.L. Burt;1903,1903,1903,,,,The story of the Foss River ranch,1903,0.23631374912158154,0
nyp.33433074851910,nyp.33433074851910,44335,random,"Cable, George Washington",,New York;C. Scribner's sons;1899.,1899,1899,,,,Strong hearts,1899,0.13868821994520836,0
uc1.$b809234_0,uc1.$b809234,53002,random,"Holley, Marietta",,New York;Funk & Wagnalls Co.;1893.,1893,1893,,,,Samantha at the World's Fair,1893,0.34116778352990995,0
nyp.33433074940226_1,nyp.33433074940226,43528,random,"Boothby, Guy Newell",,New York;D. Appleton and Company;1901.,1901,1901,,,,My Indian queen;,1901,0.4954031439906401,0
mdp.39015015358206_2,mdp.39015015358206,79357,random,"Benson, Robert Hugh",,London;Isbister & co.;1904.,1904,1904,,,,By what authority?,1904,0.1589427214489694,0
nyp.33433076091259_0,nyp.33433076091259,50144,random,"Fraser, Hugh",,Philadelphia;Lippincott;1901.,1901,1901,,,,A little grey sheep,1901,0.2247202387355417,0
nyp.33433074940226_0,nyp.33433074940226,41261,random,"Boothby, Guy Newell",,New York;D. Appleton and Company;1901.,1901,1901,,,,My Indian queen;,1901,0.43969747154418126,0
uiuo.ark+=13960=t1hh75x0q_0,uiuo.ark+=13960=t1hh75x0q,32150,random,Queen,,London;Hurst and Blackett;1880.,1880,1880,v.3,,,A Sylvan queen,1880,0.26735904219129725,0
uc1.b4669500_0,uc1.b4669500,39160,random,"Becke, Louis",,New York City;New Amsterdam Book Co.;1901.,1901,1901,,,,By rock and pool on an Austral shore,1901,0.1539486214810369,0
